game_pk,game_date,team_id,team,is_home,opp_team_id,opp_team,days_rest,home_away_streak,series_game_num,travel_miles,year
718386,2023-04-29,108,LAA,0,158,MIL,2,-1,1,1728.9866303339395,2023
718376,2023-04-29,108,LAA,0,158,MIL,0,-2,2,0.0,2023
718365,2023-04-30,108,LAA,0,158,MIL,1,-3,3,0.0,2023
718338,2023-05-02,108,LAA,0,138,STL,2,-4,1,325.7786649185398,2023
718320,2023-05-03,108,LAA,0,138,STL,1,-5,2,0.0,2023
718311,2023-05-04,108,LAA,0,138,STL,1,-6,3,0.0,2023
718294,2023-05-06,108,LAA,1,140,TEX,2,1,1,1572.920237629869,2023
718275,2023-05-07,108,LAA,1,140,TEX,1,2,2,0.0,2023
718264,2023-05-07,108,LAA,1,140,TEX,0,3,3,0.0,2023
718254,2023-05-09,108,LAA,1,117,HOU,2,4,1,0.0,2023
718237,2023-05-10,108,LAA,1,117,HOU,1,5,2,0.0,2023
718235,2023-05-10,108,LAA,1,117,HOU,0,6,3,0.0,2023
718205,2023-05-12,108,LAA,0,114,CLE,2,-1,1,2034.3207691263494,2023
718191,2023-05-13,108,LAA,0,114,CLE,1,-2,2,0.0,2023
718182,2023-05-14,108,LAA,0,114,CLE,1,-3,3,0.0,2023
718171,2023-05-15,108,LAA,0,110,BAL,1,-4,1,307.1364885665357,2023
718154,2023-05-16,108,LAA,0,110,BAL,1,-5,2,0.0,2023
718137,2023-05-17,108,LAA,0,110,BAL,1,-6,3,0.0,2023
718128,2023-05-18,108,LAA,0,110,BAL,1,-7,4,0.0,2023
718106,2023-05-20,108,LAA,1,142,MIN,2,1,1,2301.5254404543607,2023
718096,2023-05-21,108,LAA,1,142,MIN,1,2,2,0.0,2023
718080,2023-05-21,108,LAA,1,142,MIN,0,3,3,0.0,2023
718070,2023-05-23,108,LAA,1,111,BOS,2,4,1,0.0,2023
718053,2023-05-24,108,LAA,1,111,BOS,1,5,2,0.0,2023
718034,2023-05-25,108,LAA,1,111,BOS,1,6,3,0.0,2023
718015,2023-05-27,108,LAA,1,146,MIA,2,7,1,0.0,2023
717998,2023-05-28,108,LAA,1,146,MIA,1,8,2,0.0,2023
717984,2023-05-28,108,LAA,1,146,MIA,0,9,3,0.0,2023
717971,2023-05-30,108,LAA,0,145,CWS,2,-1,1,1731.3431702590296,2023
717959,2023-05-31,108,LAA,0,145,CWS,1,-2,2,0.0,2023
717943,2023-05-31,108,LAA,0,145,CWS,0,-3,3,0.0,2023
717936,2023-06-02,108,LAA,0,117,HOU,2,-4,1,938.7707116803103,2023
717926,2023-06-03,108,LAA,0,117,HOU,1,-5,2,0.0,2023
717908,2023-06-03,108,LAA,0,117,HOU,0,-6,3,0.0,2023
717899,2023-06-04,108,LAA,0,117,HOU,1,-7,4,0.0,2023
717861,2023-06-07,108,LAA,1,112,CHC,3,1,1,1349.4753249039884,2023
717855,2023-06-08,108,LAA,1,112,CHC,1,2,2,0.0,2023
717838,2023-06-09,108,LAA,1,112,CHC,1,3,3,0.0,2023
717824,2023-06-10,108,LAA,1,136,SEA,1,4,1,0.0,2023
717809,2023-06-11,108,LAA,1,136,SEA,1,5,2,0.0,2023
717799,2023-06-11,108,LAA,1,136,SEA,0,6,3,0.0,2023
717792,2023-06-13,108,LAA,0,140,TEX,2,-1,1,1201.6984237735796,2023
717780,2023-06-14,108,LAA,0,140,TEX,1,-2,2,0.0,2023
717765,2023-06-15,108,LAA,0,140,TEX,1,-3,3,0.0,2023
717751,2023-06-16,108,LAA,0,140,TEX,1,-4,4,0.0,2023
717726,2023-06-17,108,LAA,0,118,KC,1,-5,1,459.01779323801827,2023
717736,2023-06-17,108,LAA,0,118,KC,0,-6,2,0.0,2023
717712,2023-06-18,108,LAA,0,118,KC,1,-7,3,0.0,2023
717678,2023-06-21,108,LAA,1,119,LAD,3,1,1,1346.5044522382782,2023
717662,2023-06-22,108,LAA,1,119,LAD,1,2,2,0.0,2023
717644,2023-06-24,108,LAA,0,115,COL,2,-1,1,822.2861860892081,2023
717640,2023-06-25,108,LAA,0,115,COL,1,-2,2,0.0,2023
717616,2023-06-25,108,LAA,0,115,COL,0,-3,3,0.0,2023
717608,2023-06-27,108,LAA,1,145,CWS,2,1,1,822.2861860892081,2023
717592,2023-06-28,108,LAA,1,145,CWS,1,2,2,0.0,2023
717560,2023-06-29,108,LAA,1,145,CWS,1,3,3,0.0,2023
717576,2023-06-29,108,LAA,1,145,CWS,0,4,4,0.0,2023
717549,2023-07-01,108,LAA,1,109,ARI,2,5,1,0.0,2023
717533,2023-07-02,108,LAA,1,109,ARI,1,6,2,0.0,2023
717522,2023-07-02,108,LAA,1,109,ARI,0,7,3,0.0,2023
717505,2023-07-04,108,LAA,0,135,SD,2,-1,1,86.36512380343024,2023
717497,2023-07-04,108,LAA,0,135,SD,0,-2,2,0.0,2023
717478,2023-07-06,108,LAA,0,135,SD,2,-3,3,0.0,2023
717456,2023-07-08,108,LAA,0,119,LAD,2,-4,1,113.20881075215142,2023
717437,2023-07-09,108,LAA,0,119,LAD,1,-5,2,0.0,2023
717405,2023-07-15,108,LAA,1,117,HOU,6,1,1,27.87381208188066,2023
717381,2023-07-16,108,LAA,1,117,HOU,1,2,2,0.0,2023
717389,2023-07-16,108,LAA,1,117,HOU,0,3,3,0.0,2023
717369,2023-07-18,108,LAA,1,147,NYY,2,4,1,0.0,2023
717352,2023-07-19,108,LAA,1,147,NYY,1,5,2,0.0,2023
717339,2023-07-19,108,LAA,1,147,NYY,0,6,3,0.0,2023
717312,2023-07-22,108,LAA,1,134,PIT,3,7,1,0.0,2023
717297,2023-07-23,108,LAA,1,134,PIT,1,8,2,0.0,2023
717278,2023-07-23,108,LAA,1,134,PIT,0,9,3,0.0,2023
717265,2023-07-25,108,LAA,0,116,DET,2,-1,1,1969.013791743627,2023
717247,2023-07-27,108,LAA,0,116,DET,1,-3,3,0.0,2023
717243,2023-07-27,108,LAA,0,116,DET,0,-4,4,0.0,2023
717235,2023-07-28,108,LAA,0,141,TOR,1,-5,1,205.64835449402668,2023
717222,2023-07-29,108,LAA,0,141,TOR,1,-6,2,0.0,2023
717201,2023-07-30,108,LAA,0,141,TOR,1,-7,3,0.0,2023
717187,2023-07-31,108,LAA,0,144,ATL,1,-8,1,726.7999515006941,2023
717176,2023-08-01,108,LAA,0,144,ATL,1,-9,2,0.0,2023
717165,2023-08-02,108,LAA,0,144,ATL,1,-10,3,0.0,2023
717144,2023-08-04,108,LAA,1,136,SEA,2,1,1,1909.0187712572824,2023
717130,2023-08-05,108,LAA,1,136,SEA,1,2,2,0.0,2023
717101,2023-08-06,108,LAA,1,136,SEA,1,3,3,0.0,2023
717109,2023-08-06,108,LAA,1,136,SEA,0,4,4,0.0,2023
717090,2023-08-08,108,LAA,1,137,SF,2,5,1,0.0,2023
717068,2023-08-09,108,LAA,1,137,SF,1,6,2,0.0,2023
717071,2023-08-10,108,LAA,1,137,SF,1,7,3,0.0,2023
717037,2023-08-12,108,LAA,0,117,HOU,2,-1,1,1349.4753249039884,2023
717022,2023-08-12,108,LAA,0,117,HOU,0,-2,2,0.0,2023
717004,2023-08-13,108,LAA,0,117,HOU,1,-3,3,0.0,2023
716997,2023-08-15,108,LAA,0,140,TEX,2,-4,1,230.66355960201378,2023
716985,2023-08-16,108,LAA,0,140,TEX,1,-5,2,0.0,2023
716971,2023-08-17,108,LAA,0,140,TEX,1,-6,3,0.0,2023
716915,2023-08-19,108,LAA,1,139,TB,2,1,1,1201.6984237735796,2023
716945,2023-08-19,108,LAA,1,139,TB,0,2,2,0.0,2023
716925,2023-08-20,108,LAA,1,139,TB,1,3,3,0.0,2023
716892,2023-08-23,108,LAA,1,113,CIN,1,5,2,0.0,2023
716890,2023-08-23,108,LAA,1,113,CIN,0,6,3,0.0,2023
716903,2023-08-24,108,LAA,1,113,CIN,1,7,4,0.0,2023
716855,2023-08-25,108,LAA,0,121,NYM,1,-1,1,2442.1890221918984,2023
716840,2023-08-26,108,LAA,0,121,NYM,1,-2,2,0.0,2023
716829,2023-08-27,108,LAA,0,121,NYM,1,-3,3,0.0,2023
716817,2023-08-28,108,LAA,0,143,PHI,1,-4,1,91.08673366367736,2023
716806,2023-08-29,108,LAA,0,143,PHI,1,-5,2,0.0,2023
716787,2023-08-30,108,LAA,0,143,PHI,1,-6,3,0.0,2023
716758,2023-09-02,108,LAA,0,133,OAK,3,-7,1,2506.7279595630266,2023
716755,2023-09-02,108,LAA,0,133,OAK,0,-8,2,0.0,2023
716731,2023-09-03,108,LAA,0,133,OAK,1,-9,3,0.0,2023
716713,2023-09-05,108,LAA,1,110,BAL,2,1,1,364.7793033141838,2023
716706,2023-09-06,108,LAA,1,110,BAL,1,2,2,0.0,2023
716690,2023-09-07,108,LAA,1,110,BAL,1,3,3,0.0,2023
716684,2023-09-08,108,LAA,1,114,CLE,1,4,1,0.0,2023
716667,2023-09-09,108,LAA,1,114,CLE,1,5,2,0.0,2023
716633,2023-09-10,108,LAA,1,114,CLE,1,6,3,0.0,2023
716650,2023-09-10,108,LAA,1,114,CLE,0,7,4,0.0,2023
716623,2023-09-12,108,LAA,0,136,SEA,2,-1,1,980.5935873257743,2023
716606,2023-09-13,108,LAA,0,136,SEA,1,-2,2,0.0,2023
716602,2023-09-13,108,LAA,0,136,SEA,0,-3,3,0.0,2023
716570,2023-09-16,108,LAA,1,116,DET,3,1,1,980.5935873257743,2023
716554,2023-09-17,108,LAA,1,116,DET,1,2,2,0.0,2023
716544,2023-09-17,108,LAA,1,116,DET,0,3,3,0.0,2023
716524,2023-09-19,108,LAA,0,139,TB,2,-1,1,2121.7324696841006,2023
716501,2023-09-20,108,LAA,0,139,TB,1,-2,2,0.0,2023
716498,2023-09-21,108,LAA,0,139,TB,1,-3,3,0.0,2023
716475,2023-09-23,108,LAA,0,142,MIN,2,-4,1,1325.4285844846306,2023
716465,2023-09-23,108,LAA,0,142,MIN,0,-5,2,0.0,2023
716445,2023-09-24,108,LAA,0,142,MIN,1,-6,3,0.0,2023
716440,2023-09-26,108,LAA,1,140,TEX,2,1,1,1515.2340388389878,2023
716422,2023-09-27,108,LAA,1,140,TEX,1,2,2,0.0,2023
716420,2023-09-28,108,LAA,1,140,TEX,1,3,3,0.0,2023
716386,2023-09-30,108,LAA,1,133,OAK,2,4,1,0.0,2023
716371,2023-10-01,108,LAA,1,133,OAK,1,5,2,0.0,2023
716365,2023-10-01,108,LAA,1,133,OAK,0,6,3,0.0,2023
718770,2023-03-31,109,ARI,0,119,LAD,0,-1,1,357.22532088939374,2023
718765,2023-04-01,109,ARI,0,119,LAD,1,-2,2,0.0,2023
718749,2023-04-02,109,ARI,0,119,LAD,1,-3,3,0.0,2023
718736,2023-04-02,109,ARI,0,119,LAD,0,-4,4,0.0,2023
718722,2023-04-04,109,ARI,0,135,SD,2,-5,1,113.20881075215142,2023
718717,2023-04-04,109,ARI,0,135,SD,0,-6,2,0.0,2023
718683,2023-04-07,109,ARI,1,119,LAD,3,1,1,299.07000924838377,2023
718671,2023-04-08,109,ARI,1,119,LAD,1,2,2,0.0,2023
718639,2023-04-09,109,ARI,1,119,LAD,1,3,3,0.0,2023
718656,2023-04-09,109,ARI,1,119,LAD,0,4,4,0.0,2023
718627,2023-04-11,109,ARI,1,158,MIL,2,5,1,0.0,2023
718611,2023-04-12,109,ARI,1,158,MIL,1,6,2,0.0,2023
718598,2023-04-12,109,ARI,1,158,MIL,0,7,3,0.0,2023
718584,2023-04-14,109,ARI,0,146,MIA,2,-1,1,1976.4824704501402,2023
718567,2023-04-15,109,ARI,0,146,MIA,1,-2,2,0.0,2023
718550,2023-04-16,109,ARI,0,146,MIA,1,-3,3,0.0,2023
718538,2023-04-17,109,ARI,0,138,STL,1,-4,1,1060.3584631013382,2023
718527,2023-04-18,109,ARI,0,138,STL,1,-5,2,0.0,2023
718512,2023-04-19,109,ARI,0,138,STL,1,-6,3,0.0,2023
718494,2023-04-21,109,ARI,1,135,SD,2,1,1,1270.0024589462362,2023
718484,2023-04-22,109,ARI,1,135,SD,1,2,2,0.0,2023
718467,2023-04-23,109,ARI,1,135,SD,1,3,3,0.0,2023
718456,2023-04-23,109,ARI,1,135,SD,0,4,4,0.0,2023
718438,2023-04-25,109,ARI,1,118,KC,2,5,1,0.0,2023
718422,2023-04-26,109,ARI,1,118,KC,1,6,2,0.0,2023
718418,2023-04-26,109,ARI,1,118,KC,0,7,3,0.0,2023
718390,2023-04-29,109,ARI,0,115,COL,3,-1,1,586.1530990190981,2023
718366,2023-04-30,109,ARI,0,115,COL,1,-2,2,0.0,2023
718358,2023-04-30,109,ARI,0,115,COL,0,-3,3,0.0,2023
718325,2023-05-03,109,ARI,0,140,TEX,3,-4,1,654.0900182055016,2023
718342,2023-05-03,109,ARI,0,140,TEX,0,-5,2,0.0,2023
718296,2023-05-06,109,ARI,1,120,WSH,3,1,1,867.9010244338684,2023
718282,2023-05-07,109,ARI,1,120,WSH,1,2,2,0.0,2023
718263,2023-05-07,109,ARI,1,120,WSH,0,3,3,0.0,2023
718249,2023-05-09,109,ARI,1,146,MIA,2,4,1,0.0,2023
718236,2023-05-10,109,ARI,1,146,MIA,1,5,2,0.0,2023
718226,2023-05-10,109,ARI,1,146,MIA,0,6,3,0.0,2023
718215,2023-05-12,109,ARI,1,137,SF,2,7,1,0.0,2023
718199,2023-05-13,109,ARI,1,137,SF,1,8,2,0.0,2023
718169,2023-05-14,109,ARI,1,137,SF,1,9,3,0.0,2023
718184,2023-05-14,109,ARI,1,137,SF,0,10,4,0.0,2023
718160,2023-05-16,109,ARI,0,133,OAK,2,-1,1,641.9010628899154,2023
718146,2023-05-17,109,ARI,0,133,OAK,1,-2,2,0.0,2023
718139,2023-05-17,109,ARI,0,133,OAK,0,-3,3,0.0,2023
718118,2023-05-19,109,ARI,0,134,PIT,2,-4,1,2248.770953784645,2023
718101,2023-05-20,109,ARI,0,134,PIT,1,-5,2,0.0,2023
718091,2023-05-21,109,ARI,0,134,PIT,1,-6,3,0.0,2023
718073,2023-05-22,109,ARI,0,143,PHI,1,-7,1,258.1684392529645,2023
718060,2023-05-23,109,ARI,0,143,PHI,1,-8,2,0.0,2023
718043,2023-05-24,109,ARI,0,143,PHI,1,-9,3,0.0,2023
718010,2023-05-27,109,ARI,1,111,BOS,3,1,1,2077.6302509220623,2023
717991,2023-05-27,109,ARI,1,111,BOS,0,2,2,0.0,2023
717981,2023-05-28,109,ARI,1,111,BOS,1,3,3,0.0,2023
717977,2023-05-29,109,ARI,1,115,COL,1,4,1,0.0,2023
717955,2023-05-31,109,ARI,1,115,COL,2,5,2,0.0,2023
717940,2023-06-01,109,ARI,1,115,COL,1,6,3,0.0,2023
717933,2023-06-01,109,ARI,1,115,COL,0,7,4,0.0,2023
717919,2023-06-03,109,ARI,1,144,ATL,2,8,1,0.0,2023
717901,2023-06-04,109,ARI,1,144,ATL,1,9,2,0.0,2023
717892,2023-06-04,109,ARI,1,144,ATL,0,10,3,0.0,2023
717881,2023-06-06,109,ARI,0,120,WSH,2,-1,1,1978.963589227503,2023
717866,2023-06-07,109,ARI,0,120,WSH,1,-2,2,0.0,2023
717834,2023-06-09,109,ARI,0,116,DET,1,-4,1,397.05328106177114,2023
717821,2023-06-10,109,ARI,0,116,DET,1,-5,2,0.0,2023
717804,2023-06-11,109,ARI,0,116,DET,1,-6,3,0.0,2023
717785,2023-06-13,109,ARI,1,143,PHI,2,1,1,1687.2573741018657,2023
717775,2023-06-14,109,ARI,1,143,PHI,1,2,2,0.0,2023
717755,2023-06-15,109,ARI,1,143,PHI,1,3,3,0.0,2023
717757,2023-06-15,109,ARI,1,143,PHI,0,4,4,0.0,2023
717739,2023-06-17,109,ARI,1,114,CLE,2,5,1,0.0,2023
717719,2023-06-18,109,ARI,1,114,CLE,1,6,2,0.0,2023
717706,2023-06-18,109,ARI,1,114,CLE,0,7,3,0.0,2023
717696,2023-06-20,109,ARI,0,158,MIL,2,-1,1,1458.5788896029478,2023
717680,2023-06-21,109,ARI,0,158,MIL,1,-2,2,0.0,2023
717672,2023-06-21,109,ARI,0,158,MIL,0,-3,3,0.0,2023
717847,2023-06-22,109,ARI,0,120,WSH,1,-4,1,639.4643273379048,2023
717641,2023-06-24,109,ARI,0,137,SF,2,-5,1,2435.443676108395,2023
717639,2023-06-24,109,ARI,0,137,SF,0,-6,2,0.0,2023
717612,2023-06-25,109,ARI,0,137,SF,1,-7,3,0.0,2023
717593,2023-06-28,109,ARI,1,139,TB,3,1,1,652.0636757078365,2023
717568,2023-06-29,109,ARI,1,139,TB,1,2,2,0.0,2023
717575,2023-06-29,109,ARI,1,139,TB,0,3,3,0.0,2023
717549,2023-07-01,109,ARI,0,108,LAA,2,-1,1,335.4914545335198,2023
717533,2023-07-02,109,ARI,0,108,LAA,1,-2,2,0.0,2023
717522,2023-07-02,109,ARI,0,108,LAA,0,-3,3,0.0,2023
717498,2023-07-04,109,ARI,1,121,NYM,2,1,1,335.4914545335198,2023
717477,2023-07-06,109,ARI,1,121,NYM,2,2,2,0.0,2023
717470,2023-07-07,109,ARI,1,121,NYM,1,3,3,0.0,2023
717452,2023-07-08,109,ARI,1,134,PIT,1,4,1,0.0,2023
717439,2023-07-08,109,ARI,1,134,PIT,0,5,2,0.0,2023
717425,2023-07-09,109,ARI,1,134,PIT,1,6,3,0.0,2023
717420,2023-07-14,109,ARI,0,141,TOR,5,-1,1,1886.21575204644,2023
717404,2023-07-15,109,ARI,0,141,TOR,1,-2,2,0.0,2023
717386,2023-07-16,109,ARI,0,141,TOR,1,-3,3,0.0,2023
717358,2023-07-18,109,ARI,0,144,ATL,2,-4,1,726.7999515006941,2023
717340,2023-07-19,109,ARI,0,144,ATL,1,-5,2,0.0,2023
717337,2023-07-20,109,ARI,0,144,ATL,1,-6,3,0.0,2023
717321,2023-07-21,109,ARI,0,113,CIN,1,-7,1,359.8050212534856,2023
717303,2023-07-22,109,ARI,0,113,CIN,1,-8,2,0.0,2023
717289,2023-07-23,109,ARI,0,113,CIN,1,-9,3,0.0,2023
717268,2023-07-25,109,ARI,1,138,STL,2,1,1,1577.4551559276624,2023
717244,2023-07-26,109,ARI,1,138,STL,1,2,2,0.0,2023
717259,2023-07-26,109,ARI,1,138,STL,0,3,3,0.0,2023
717223,2023-07-29,109,ARI,1,136,SEA,3,4,1,0.0,2023
717210,2023-07-30,109,ARI,1,136,SEA,1,5,2,0.0,2023
717193,2023-07-30,109,ARI,1,136,SEA,0,6,3,0.0,2023
717190,2023-08-01,109,ARI,0,137,SF,2,-1,1,652.0636757078365,2023
717180,2023-08-02,109,ARI,0,137,SF,1,-2,2,0.0,2023
717164,2023-08-03,109,ARI,0,137,SF,1,-3,3,0.0,2023
717151,2023-08-03,109,ARI,0,137,SF,0,-4,4,0.0,2023
717128,2023-08-05,109,ARI,0,142,MIN,2,-5,1,1579.295057576871,2023
717118,2023-08-05,109,ARI,0,142,MIN,0,-6,2,0.0,2023
717106,2023-08-06,109,ARI,0,142,MIN,1,-7,3,0.0,2023
717073,2023-08-09,109,ARI,1,119,LAD,3,1,1,1278.017730052948,2023
717057,2023-08-10,109,ARI,1,119,LAD,1,2,2,0.0,2023
717035,2023-08-12,109,ARI,1,135,SD,2,3,1,0.0,2023
717020,2023-08-13,109,ARI,1,135,SD,1,4,2,0.0,2023
717003,2023-08-13,109,ARI,1,135,SD,0,5,3,0.0,2023
716998,2023-08-15,109,ARI,0,115,COL,2,-1,1,586.1530990190981,2023
716978,2023-08-16,109,ARI,0,115,COL,1,-2,2,0.0,2023
716977,2023-08-16,109,ARI,0,115,COL,0,-3,3,0.0,2023
716957,2023-08-18,109,ARI,0,135,SD,2,-4,1,833.4460828296096,2023
716919,2023-08-19,109,ARI,0,135,SD,1,-5,2,0.0,2023
716942,2023-08-19,109,ARI,0,135,SD,0,-6,3,0.0,2023
716931,2023-08-20,109,ARI,0,135,SD,1,-7,4,0.0,2023
716906,2023-08-22,109,ARI,1,140,TEX,2,1,1,299.07000924838377,2023
716889,2023-08-23,109,ARI,1,140,TEX,1,2,2,0.0,2023
716868,2023-08-25,109,ARI,1,113,CIN,2,3,1,0.0,2023
716851,2023-08-26,109,ARI,1,113,CIN,1,4,2,0.0,2023
716833,2023-08-27,109,ARI,1,113,CIN,1,5,3,0.0,2023
716821,2023-08-27,109,ARI,1,113,CIN,0,6,4,0.0,2023
716805,2023-08-29,109,ARI,0,119,LAD,2,-1,1,357.22532088939374,2023
716792,2023-08-30,109,ARI,0,119,LAD,1,-2,2,0.0,2023
716774,2023-08-31,109,ARI,0,119,LAD,1,-3,3,0.0,2023
716756,2023-09-02,109,ARI,1,110,BAL,2,1,1,357.22532088939374,2023
716747,2023-09-03,109,ARI,1,110,BAL,1,2,2,0.0,2023
716732,2023-09-03,109,ARI,1,110,BAL,0,3,3,0.0,2023
716721,2023-09-04,109,ARI,1,115,COL,1,4,1,0.0,2023
716702,2023-09-06,109,ARI,1,115,COL,2,5,2,0.0,2023
716692,2023-09-06,109,ARI,1,115,COL,0,6,3,0.0,2023
716685,2023-09-07,109,ARI,0,112,CHC,1,-1,1,1451.6299446026987,2023
716678,2023-09-08,109,ARI,0,112,CHC,1,-2,2,0.0,2023
716660,2023-09-09,109,ARI,0,112,CHC,1,-3,3,0.0,2023
716638,2023-09-10,109,ARI,0,112,CHC,1,-4,4,0.0,2023
716627,2023-09-11,109,ARI,0,121,NYM,1,-5,1,720.1961586455312,2023
716615,2023-09-12,109,ARI,0,121,NYM,1,-6,2,0.0,2023
716595,2023-09-13,109,ARI,0,121,NYM,1,-7,3,0.0,2023
716588,2023-09-14,109,ARI,0,121,NYM,1,-8,4,0.0,2023
716567,2023-09-16,109,ARI,1,112,CHC,2,1,1,2148.1029258287786,2023
716558,2023-09-17,109,ARI,1,112,CHC,1,2,2,0.0,2023
716536,2023-09-17,109,ARI,1,112,CHC,0,3,3,0.0,2023
716499,2023-09-20,109,ARI,1,137,SF,3,4,1,0.0,2023
716511,2023-09-20,109,ARI,1,137,SF,0,5,2,0.0,2023
716480,2023-09-22,109,ARI,0,147,NYY,2,-1,1,2144.0075016100773,2023
716458,2023-09-24,109,ARI,0,147,NYY,1,-3,3,0.0,2023
716471,2023-09-25,109,ARI,0,147,NYY,1,-4,4,0.0,2023
716427,2023-09-26,109,ARI,0,145,CWS,1,-6,2,0.0,2023
716417,2023-09-27,109,ARI,0,145,CWS,1,-7,3,0.0,2023
716443,2023-09-28,109,ARI,0,145,CWS,1,-8,4,0.0,2023
716384,2023-09-30,109,ARI,1,117,HOU,2,1,1,1450.478555736351,2023
716370,2023-10-01,109,ARI,1,117,HOU,1,2,2,0.0,2023
716358,2023-10-01,109,ARI,1,117,HOU,0,3,3,0.0,2023
718782,2023-03-30,110,BAL,0,111,BOS,0,-1,1,358.0026308075598,2023
718761,2023-04-01,110,BAL,0,111,BOS,2,-2,2,0.0,2023
718748,2023-04-02,110,BAL,0,111,BOS,1,-3,3,0.0,2023
718726,2023-04-04,110,BAL,0,140,TEX,2,-4,1,1562.0482982121016,2023
718709,2023-04-05,110,BAL,0,140,TEX,1,-5,2,0.0,2023
718694,2023-04-05,110,BAL,0,140,TEX,0,-6,3,0.0,2023
718688,2023-04-07,110,BAL,1,147,NYY,1,2,2,0.0,2023
718664,2023-04-08,110,BAL,1,147,NYY,1,3,3,0.0,2023
718651,2023-04-09,110,BAL,1,147,NYY,1,4,4,0.0,2023
718635,2023-04-10,110,BAL,1,133,OAK,1,5,1,0.0,2023
718618,2023-04-11,110,BAL,1,133,OAK,1,6,2,0.0,2023
718599,2023-04-12,110,BAL,1,133,OAK,1,7,3,0.0,2023
718596,2023-04-13,110,BAL,1,133,OAK,1,8,4,0.0,2023
718583,2023-04-14,110,BAL,0,145,CWS,1,-1,1,603.7749623343499,2023
718570,2023-04-15,110,BAL,0,145,CWS,1,-2,2,0.0,2023
718553,2023-04-16,110,BAL,0,145,CWS,1,-3,3,0.0,2023
718531,2023-04-18,110,BAL,0,120,WSH,2,-4,1,595.2017814565477,2023
718518,2023-04-19,110,BAL,0,120,WSH,1,-5,2,0.0,2023
718495,2023-04-21,110,BAL,1,116,DET,2,1,1,35.12148729233362,2023
718472,2023-04-22,110,BAL,1,116,DET,1,2,2,0.0,2023
718459,2023-04-23,110,BAL,1,116,DET,1,3,3,0.0,2023
718447,2023-04-24,110,BAL,1,111,BOS,1,4,1,0.0,2023
718435,2023-04-25,110,BAL,1,111,BOS,1,5,2,0.0,2023
718416,2023-04-26,110,BAL,1,111,BOS,1,6,3,0.0,2023
718405,2023-04-27,110,BAL,0,116,DET,1,-1,1,396.72723870572077,2023
718381,2023-04-29,110,BAL,0,116,DET,1,-3,3,0.0,2023
718401,2023-04-29,110,BAL,0,116,DET,0,-4,4,0.0,2023
718360,2023-04-30,110,BAL,0,116,DET,1,-5,5,0.0,2023
718336,2023-05-02,110,BAL,0,118,KC,2,-6,1,639.8841499405022,2023
718314,2023-05-03,110,BAL,0,118,KC,1,-7,2,0.0,2023
718312,2023-05-04,110,BAL,0,118,KC,1,-8,3,0.0,2023
718298,2023-05-05,110,BAL,0,144,ATL,1,-9,1,660.1950472349462,2023
718283,2023-05-06,110,BAL,0,144,ATL,1,-10,2,0.0,2023
718277,2023-05-07,110,BAL,0,144,ATL,1,-11,3,0.0,2023
718259,2023-05-08,110,BAL,1,139,TB,1,1,1,572.6096280104865,2023
718246,2023-05-09,110,BAL,1,139,TB,1,2,2,0.0,2023
718227,2023-05-10,110,BAL,1,139,TB,1,3,3,0.0,2023
718213,2023-05-12,110,BAL,1,134,PIT,2,4,1,0.0,2023
